cpg mean
cg11967727 0.0450441787287603
cg05707218 0.297446821900566
cg06119051 0.0330590937696665
cg09460628 0.191417432347388
cg00620602 0.903427942101949
cg13929213 0.910969162995594
cg27637521 0.0649332284455632
cg16716680 0.66553926998112
cg16206341 0.877410320956576
cg25945412 0.0334787916928886
cg10215073 0.0652952171176841
cg25256110 0.824585903083701
cg08949143 0.431247010698553
cg12194929 0.607603524229076
cg27178717 0.894718691000628
cg26916625 0.454113278791692
cg24293567 0.0700251101321586
cg11038423 0.322420201384518
cg03129360 0.691971680302076
cg22141907 0.709134046570169
cg11118425 0.157482190056639
cg03026982 0.765261799874135
cg14191454 0.399842479546884
cg10040091 0.645330459408433
cg01397325 0.417727501573318
cg19690193 0.848971680302076
cg08811750 0.103599496538704
cg13569323 0.910111390811832
cg20318662 0.40717942101951
cg08358624 0.755935808684706
cg02501421 0.945884833228445
cg02734208 0.0312045940843298
cg04299142 0.924987098804279
cg20468868 0.643966016362491
cg14057711 0.480163624921335
cg16043370 0.389050346129642
cg03487133 0.719641913152924
cg23999505 0.771600377595973
cg13074482 0.473548206419132
cg02338146 0.927240402769037
cg15033452 0.665584644430458
cg00632549 0.871064820641913
cg19693031 0.756032095657646
cg10740245 0.445884203901825
cg07069844 0.126352359974827
cg22464548 0.0307272498426683
cg01192859 0.847181246066708
cg04411403 0.628792322215229
cg10573235 0.61819446192574
cg24757001 0.047140308370044
cg09408917 0.17377268722467
cg26942532 0.0646718061674008
cg09433113 0.296694336060415
cg09282805 0.10321195720579
cg07814318 0.378193706733794
cg00590036 0.117796853366897
cg20074795 0.0309379483952171
cg10903575 0.376790434235368
cg22692401 0.32482422907489
cg15254759 0.578409691629956
cg01661877 0.894927627438641
cg19488267 0.472349905601007
cg09893718 0.872256765261171
cg02702424 0.277453618628068
cg26326160 0.463373505349276
cg15128785 0.710589112649464
cg06690548 0.879384518565134
cg11760688 0.861597860289491
cg03819136 0.900983637507865
cg03948182 0.442480805538075
cg17338544 0.532265575833857
cg16477091 0.147871617369415
cg17921412 0.527406859660164
cg05272476 0.880478288231592
cg23929868 0.950471994965387
cg12411817 0.922032724984269
cg18087682 0.929231592196353
cg12461125 0.0217469477658905
cg18792041 0.828146633102579
cg01148576 0.927342983008182
cg07262842 0.268510195091252
cg01973908 0.905803650094401
cg10633664 0.84554688483323
cg22717476 0.853315921963499
cg15055782 0.738703587161737
cg14035521 0.141474764002517
cg03714754 0.464078665827564
cg09838442 0.767531780994336
cg24523415 0.735271239773442
cg00986580 0.455157520453115
cg24811777 0.85391378225299
cg12510290 0.842242920075521
cg06943635 0.79877847702958
cg14904946 0.89619383259912
cg15685424 0.180443234738829
cg04738410 0.227143108873505
cg04772086 0.0338675896790435
cg07425845 0.576112020138452
cg14861584 0.901653241032095
cg24090346 0.086952359974827
cg16760899 0.212143234738829
cg08757123 0.644538703587163
cg13665998 0.0804343926998111
cg18190506 0.491715544367527
cg26432195 0.767014474512271
cg24302237 0.685153555695406
cg14021398 0.911921019509126
cg07856599 0.746028319697924
cg13500194 0.896631214600377
cg11346101 0.898935179358086
cg01100603 0.542731906859659
cg10651168 0.0405830711139081
cg15717081 0.355500125865325
cg04178340 0.56464757709251
cg11869510 0.217222215229704
cg12718972 0.317698049087476
cg03607117 0.0920811202013844
cg22000727 0.717461925739459
cg01453052 0.260662806796728
cg00165323 0.0841397734424167
cg00266637 0.600710698552549
cg21178573 0.47850151038389
cg22481405 0.486173064820643
cg10116748 0.88140339836375
cg03523426 0.10999968533669
cg09921810 0.0536706104468218
cg12285834 0.905810572687224
cg11482392 0.441704216488357
cg15033098 0.0375896790434235
cg12049949 0.0213
cg05135729 0.818624292007554
cg11787791 0.763791063561989
cg02300147 0.0722354940213969
cg00959259 0.583561799874134
cg08021025 0.0370348646947766
cg14218480 0.511254247954688
cg23679447 0.458873882945249
cg13517754 0.372849590937696
cg01353903 0.263281497797357
cg01988752 0.631387665198238
cg17165507 0.838181875393329
cg05401159 0.027290245437382
cg24198765 0.26988558842039
cg25744853 0.919393329137822
cg05212138 0.776134046570171
cg07667906 0.711752045311517
cg02370334 0.447952171176841
cg06868580 0.897061674008809
cg05295980 0.692857142857144
cg25764256 0.0570710824417873
cg05534152 0.0471578351164254
cg12161349 0.472392322215228
cg23038775 0.87632032724984
cg04001714 0.651477029578351
cg23539229 0.555563247325362
cg19785826 0.164496538703587
cg12716501 0.928415355569542
cg23083672 0.271099811202014
cg11387088 0.846198237885461
cg26874691 0.928833228445561
cg16385423 0.783211453744494
cg03375453 0.025234235368156
cg19278410 0.0363291378225298
cg06998183 0.740942731277533
cg16232436 0.852091252359974
cg14220251 0.662311516677155
cg10128003 0.835460037759597
cg24650522 0.0917505978602895
cg17653493 0.666629011957205
cg22534374 0.65379232221523
cg11367102 0.0525457520453116
cg02408464 0.275192385147891
cg00031235 0.858004090623033
cg03703876 0.925437382001257
cg15794222 0.89415670232851
cg04654964 0.812458779106355
cg23873636 0.132794650723725
cg05252487 0.271265198237886
cg21081861 0.882115796098175
cg16740586 0.720022970421649
cg00177496 0.0321251101321586
cg10334750 0.873906859660164
cg20906621 0.665604782882316
cg13402865 0.940951541850218
cg14529732 0.775421648835745
cg16453183 0.0469602894902455
cg23973215 0.864385147891755
cg08310325 0.0424409062303336
cg07759844 0.624912208936437
cg23273715 0.0359352422907489
cg21625410 0.739675267463815
cg04438911 0.733365638766521
cg16013680 0.614943360604152
cg13701730 0.0349393329137823
cg07198150 0.4673404657017
cg14139494 0.936440528634361
cg08392619 0.576716173694147
cg04145477 0.0257852737570799
cg08708961 0.19919295154185
cg09985351 0.525929137822531
cg07020846 0.043613404657017
cg02599390 0.915088735053492
cg25988710 0.359722592825677
cg17864199 0.270889427312776
cg16314089 0.291341535556954
cg05160879 0.18867237256136
cg22753611 0.801869729389554
cg12475495 0.51777426054122
cg16411857 0.137900881057269
cg05376343 0.800899307740717
cg08051821 0.908767149150408
cg15562569 0.730943360604155
cg06946797 0.169390245437382
cg25653947 0.442801132787917
cg21614700 0.913114537444934
cg12113013 0.903730207677786
cg15218293 0.561725613593455
cg24347741 0.374293769666457
cg08876591 0.0751960981749528
cg02323356 0.30541472624292
cg17029391 0.172088797986155
cg15833511 0.882812775330397
cg20141751 0.0373745122718692
cg06847541 0.897143486469477
cg09038267 0.928694776589048
cg21195491 0.599877910635621
cg00451011 0.256717558212713
cg07045119 0.784458149779736
cg22810955 0.817803650094398
cg08077446 0.878288860918815
cg16714096 0.0759164883574576
cg03688818 0.0621503461296412
cg14087524 0.49990490874764
cg24820154 0.230692196349905
cg23339454 0.0979962869729389
cg11654794 0.928923851478919
cg04270823 0.303094210195092
cg21120249 0.524190056639396
cg15846641 0.0224201384518565
cg19992857 0.0358266205160478
cg06731016 0.42110893643801
cg14079463 0.598028571428572
cg10391539 0.05512699811202
cg26119488 0.886167400881055
cg09068214 0.198407614852109
cg01017491 0.900366268093139
cg14221112 0.840086847073633
cg02150709 0.0255835116425425
cg12150799 0.407130837004405
cg14495063 0.552626809314035
cg07677570 0.814796727501573
cg08002996 0.0275431718061674
cg10549018 0.47729200755192
cg09062982 0.875871617369414
cg15296079 0.921940843297672
cg07368062 0.919569540591567
cg19412663 0.93173190685966
cg20150640 0.800828193832601
cg14855412 0.936724354940213
cg10695368 0.944573316551288
cg12080113 0.939346758967905
cg09286787 0.935449968533669
cg10747531 0.539895468848332
cg24469757 0.936069855254878
cg19881433 0.41516073001888
cg02153528 0.212698489616111
cg00812236 0.580719131529264
cg13123009 0.458619257394587
cg25708912 0.928339207048457
cg07945259 0.229390623033355
cg18926286 0.849679672750158
cg19463796 0.541894902454373
cg18315870 0.518644745122718
cg23598480 0.478287602265576
cg22794214 0.909898049087476
cg13446811 0.932991818753932
cg14129775 0.192516488357457
cg04735281 0.0519380113278792
cg03665785 0.850356828193833
cg01322142 0.547114537444934
cg26698473 0.789358212712397
cg21572722 0.432960352422908
cg23274883 0.914404468219006
cg09557034 0.249525173064821
cg02499576 0.0164942857142857
cg02255286 0.765314033983638
cg24756378 0.760516677155445
cg03152187 0.114030522341095
cg16595484 0.0316713656387665
cg12269535 0.522184707363122
cg11740679 0.472156702328508
cg25468274 0.406773505349276
cg13567025 0.0295699181875393
cg23477460 0.0834660478288232
cg27588974 0.635742920075519
cg18887483 0.10046809314034
cg21997998 0.947528634361232
cg13206721 0.20609295154185
cg17398312 0.131410635619886
cg27414535 0.286244682190057
cg02786370 0.286696790434235
cg23619591 0.378934927627439
cg11825070 0.8846840780365
cg01863682 0.0669160478288233
cg12667206 0.654227186910007
cg24592790 0.0268107614852108
cg15309421 0.12830918816866
cg24353833 0.0485624921334173
cg21037607 0.729205160478288
cg22436957 0.746544367526746
cg08666577 0.380907111390812
cg25876087 0.841191315292637
cg15858747 0.928106985525488
cg01504033 0.843859660163625
cg02054710 0.599291378225299
cg26153715 0.342132095657646
cg17675043 0.197021397105097
cg04215375 0.840388294524858
cg27563138 0.892182504719949
cg11100506 0.915714285714286
cg02281400 0.5970245437382
cg04306926 0.625752674638137
cg14369893 0.435224040276904
cg27392395 0.924467589679044
cg16541571 0.576818124606672
cg08514895 0.0428973568281938
cg16594957 0.873875393329138
cg04202338 0.100553555695406
cg03705220 0.317922592825677
cg22098375 0.93609691629956
cg00519854 0.867834487098806
cg08648241 0.342301195720579
cg15579225 0.26254449339207
cg22435912 0.944594084329766
cg06328777 0.481867526746381
cg27297376 0.67491441157961
cg25489460 0.170535179358087
cg21327712 0.599607300188798
cg20758542 0.770708621774701
cg23204398 0.435844933920704
cg01072106 0.739516677155444
cg02685435 0.371696035242291
cg00398781 0.902056010069226
cg19347259 0.550505978602895
cg07826275 0.0338863436123348
cg06130277 0.0367899937067338
cg14833160 0.177401006922593
cg15614653 0.68003713027061
cg20516620 0.912565135305223
cg18495298 0.0224432913782253
cg07424377 0.359359345500314
cg07128408 0.932569540591567
cg27061485 0.486118313404657
cg11047325 0.506224292007551
cg20716107 0.892151667715544
cg11107205 0.0476221522970421
cg27243685 0.832194461925739
cg07232475 0.0299033983637508
cg12798700 0.0362882945248584
cg17608082 0.641448080553809
cg07883154 0.0404786658275645
cg00648026 0.051706104468219
cg12694472 0.497459408432977
cg19681266 0.601014474512273
cg04953230 0.623770295783511
cg00513288 0.527271239773443
cg05257291 0.0712550660792951
cg11024682 0.431804279421019
cg16617753 0.123794336060415
cg18881978 0.813336060415355
cg03975694 0.180050534927627
cg04451691 0.929212712397734
cg21534349 0.159663687853996
cg03989617 0.161155003146633
cg02143524 0.38198313404657
cg16843694 0.27123618628068
cg02946878 0.719143486469479
cg10204945 0.935959723096287
cg13666232 0.750476400251729
cg14784242 0.892943989930774
cg16580880 0.512544367526746
cg19761273 0.191073882945248
cg18011078 0.942528634361233
cg21610390 0.6820122718691
cg02343594 0.5272595342983
cg26113512 0.0260300818124606
cg11237528 0.893356198867209
cg18774001 0.433101132787917
cg10646924 0.625161107614853
cg16187105 0.896308999370671
cg03446559 0.86672120830711
cg10096893 0.357447954688483
cg05930162 0.0880423536815608
cg26140020 0.119040843297671
cg25865489 0.238490434235368
cg25744127 0.578568911264947
cg00840791 0.440138640654499
ch.17.1247542F 0.0319166456891126
cg13948883 0.787471365638766
cg23894309 0.465974764002518
cg18305444 0.893093769666454
cg11612266 0.26485613593455
cg06288570 0.592753303964759
cg02048220 0.868260541220893
cg25574111 0.687741032095658
cg03636183 0.576980490874765
cg00406411 0.382585714285714
cg12767890 0.101526242920076
cg21209234 0.755234738829452
cg02256384 0.798809943360605
cg02578540 0.122610509754563
cg04117419 0.781331025802391
cg17232357 0.361455632473253
cg01805241 0.939676526117054
cg18931421 0.0339960981749528
cg22180646 0.554355569540592
cg20902425 0.950602894902455
cg14534871 0.663446192573946
cg13343932 0.487810572687225
cg05842420 0.208251164254248
cg03302578 0.184633480176212
cg10730256 0.782952171176842
cg25673784 0.452819446192575
cg05141341 0.893943360604151
cg10956605 0.761922278162366
cg22699725 0.434466331025802
cg25097429 0.338907048458149
cg09984146 0.865938955317808
cg03523104 0.758397734424167
cg17433137 0.885974197608558
cg09241427 0.626531151667715
cg04886769 0.67662699811202
cg19525703 0.902513530522344
cg19965693 0.328017684078037
cg16128859 0.404220264317181
cg26262157 0.275597734424166
cg11454936 0.558202643171806
cg25856383 0.0427922592825677
cg16486109 0.6354754562618
cg06225328 0.377008181246067
cg11089403 0.62050062932662
cg23118318 0.782847073631214
cg25307915 0.556658338577721
cg13219604 0.891718061674006
cg06293172 0.923327879169288
cg00808766 0.0246877281308999
cg00824584 0.0489308999370673
cg27209729 0.455619572057898
cg14519134 0.952337319068597
cg24725657 0.344593895531781
cg20754742 0.612419760855884
cg11249283 0.847616110761485
cg12137700 0.925321585903083
cg25424937 0.935056010069224
cg17739917 0.335300440528635
cg10919522 0.197547388294525
cg25981546 0.919931403398363
cg21520194 0.318852045311517
cg18535787 0.84537822529893
cg25769122 0.912482064191316
cg26859357 0.934258023914412
cg24826745 0.482629578351164
cg03062284 0.321444304594085
cg07265622 0.0165645122718691
cg18806716 0.292067023285085
cg04983761 0.896702957835116
cg09005171 0.464378225298931
cg26955383 0.23575827564506
cg15583131 0.934631843926997
cg06500161 0.59759660163625
cg19748455 0.313931088735053
cg08890360 0.0352489616110762
cg02257953 0.273654436752674
cg08761659 0.452522970421649
ch.X.34090944F 0.0228375707992448
cg14714087 0.328781057268723
cg05024081 0.902956576463183
cg09478597 0.0260354940213971
cg13919607 0.0335929515418502
cg08718872 0.635077029578353
cg15903032 0.398456891126495
cg16552959 0.879729389553177
cg16386040 0.922446821900566
cg15415882 0.498056010069225
cg23864546 0.862942101950913
cg12114963 0.705729389553179
cg18318766 0.9216563876652
cg13657634 0.448831151667715
cg10801073 0.0302267463813719
cg17752846 0.0211561988672121
cg01332602 0.144122529893014
cg17616646 0.162086972938955
cg19352682 0.0482072372561359
cg13108141 0.0790134675896791
cg00440217 0.814439269981121
cg25171858 0.228940025173065
cg05345349 0.837471365638768
cg21575929 0.81832724984267
cg02650017 0.0671721208307111
cg00883056 0.939848332284455
cg26071481 0.0688901825047199
cg20110535 0.818940843297672
cg20593518 0.0506106985525488
cg24048678 0.130663750786658
cg22606681 0.597976714915041
cg21998324 0.229608558842039
cg16646546 0.0195095657646318
cg03953989 0.0512292636878541
cg01021271 0.123477407174323
cg02107304 0.045197608558842
cg07076850 0.762660163624921
cg00621805 0.133209439899308
cg22702814 0.927269351793583
cg20883730 0.865162995594713
cg13557709 0.0951597860289492
cg01946790 0.439224103209566
cg03085549 0.685035871617369
cg00303773 0.14938067967275
cg18462898 0.431027061044682
cg19752722 0.0216247954688483
cg23761017 0.748252359974828
cg14209264 0.242700062932662
cg03323597 0.175960163624921
cg05544433 0.668758338577722
cg09420738 0.234634864694776
cg04557677 0.0585828193832599
cg23721723 0.508108936438012
cg02961109 0.0531314663310259
cg02634544 0.0295979861548144
cg27184903 0.512117054751416
cg12659740 0.0449429830081813
cg05406358 0.112683071113908
cg21392906 0.92412083071114
cg25475729 0.683008810572686
cg11932292 0.796568281938325
cg07773348 0.891813089993705
cg00398048 0.266769162995594
cg14419773 0.609562617998741
cg06481825 0.0601127753303964
cg03546163 0.523723725613594
cg04960781 0.0386188546255507
cg07064711 0.175212712397734
cg21902604 0.902888609188168
cg16277944 0.867433606041536
cg21429551 0.34059968533669
cg19557110 0.770493077407176
cg11102031 0.713216488357458
cg23683800 0.0752020138451855
cg27521770 0.913273757079925
cg07883149 0.851166771554438
cg04419570 0.0325447451227187
cg26307218 0.156713908118313
cg02132307 0.816521082441789
cg07726213 0.83863373190686
cg24940007 0.796521711768407
cg08169728 0.867325361862806
cg20493906 0.285255947136564
cg08677805 0.893312146003775
cg01182620 0.665845185651354
cg23052437 0.381826809314034
cg23416466 0.927753303964759
cg03878496 0.0317310887350535
cg09998519 0.0273188797986154
cg08857479 0.0513225928256765
cg17192599 0.823053492762742
cg19154376 0.887626179987413
cg11152384 0.092177973568282
cg04636876 0.809424166142227
cg23718736 0.429173694147263
cg03423968 0.0205379546884834
cg23500537 0.463724354940214
cg25033715 0.0910348017621146
cg10403212 0.275281434864695
cg13618145 0.430517495280051
cg22746501 0.870030207677784
cg22782492 0.036622026431718
cg22114814 0.298967652611706
cg11429436 0.0871848646947765
cg05507380 0.853792951541852
cg09962016 0.633349905601008
cg08802375 0.0807375078665827
cg03694279 0.506882315921964
cg12246996 0.0271164883574576
cg05325763 0.0925764631843926
cg09125157 0.0231042164883575
cg26928911 0.164152485840151
cg12983285 0.0840392699811201
cg16499645 0.239591567023285
cg09737197 0.0861127123977345
cg03827166 0.0317194461925739
cg13040886 0.189389616110761
cg27126090 0.637640088105727
cg18826771 0.30943127753304
cg06721435 0.646759597230963
cg19616624 0.219677218376337
cg13597554 0.374847702957834
cg06137585 0.0320541850220264
cg06639320 0.507012586532409
cg20409261 0.204851415984896
cg07487572 0.689945248584014
cg16755766 0.754561359345501
cg14592365 0.464961044682191
cg25329939 0.0408546570169918
cg26647312 0.0228427942101951
cg12306213 0.0594670862177469
cg20437892 0.125316425424796
cg23333850 0.863354940213971
cg03991512 0.390689112649465
cg12341414 0.0222103838892385
cg25625514 0.51852611705475
cg09203751 0.84058464443046
cg06170215 0.184748646947765
cg09602571 0.261616110761485
cg11569342 0.75921963499056
cg00490668 0.90400062932662
cg05120150 0.913520453115165
cg13422817 0.591624921334173
cg02732789 0.792304594084328
cg21306843 0.39296809314034
cg14149623 0.895016991818754
cg02639170 0.584457016991818
cg21531089 0.23113159219635
cg24165667 0.0305579609817495
cg26651978 0.586307740717432
cg20041612 0.927157960981751
cg17675275 0.809417872876022
cg13518625 0.0726149779735684
cg04317927 0.636429830081812
cg10208144 0.906365638766518
cg22237346 0.0476279106356199
cg26874341 0.0322083071113909
cg19581424 0.076546507237256
cg17517841 0.355697105097546
cg21126472 0.911721837633733
cg21695167 0.496080176211454
cg06326204 0.0471676526117055
cg01198738 0.52503587161737
cg15892180 0.69086469477659
cg11789449 0.594255506607929
cg16013896 0.470652611705476
cg18103729 0.926373820012589
cg07273125 0.0464714915040906
cg18121426 0.0281367526746382
cg16612112 0.653780176211455
cg26513485 0.909784140969163
cg23040259 0.342189993706733
cg17095476 0.02614877281309
cg24247823 0.0695814977973568
cg13454737 0.0433346758967903
cg14602622 0.79248646947766
cg23417607 0.867859660163624
cg17920058 0.562478917558213
cg05596156 0.876010069225927
cg22570053 0.0443358086847074
cg04444506 0.854035242290749
cg12671245 0.811741976085589
cg06449934 0.708877910635619
cg07309374 0.0385931718061673
cg11460496 0.339104342353681
cg08097417 0.166349024543738
cg07107726 0.441794902454374
cg15652212 0.8989049716803
cg09762585 0.879555695405918
cg15811645 0.721146758967905
cg18210619 0.906685966016361
cg03259887 0.683821585903084
cg12199905 0.889673379483952
cg09835675 0.0220496538703587
cg06942370 0.0370069855254877
cg07764473 0.605451227186911
cg01297872 0.564526557583386
cg26978822 0.89152422907489
cg20352932 0.0510750786658275
cg13520904 0.249390937696665
cg04853583 0.89302580239144
cg14649267 0.91783196979232
cg01269511 0.901570799244804
cg24912802 0.822054122089365
cg09199330 0.895538074260542
cg03980662 0.849874764002516
cg11830644 0.872042164883575
cg25974870 0.0511854625550661
cg07941045 0.164796224040277
cg14778691 0.937059156702328
cg24947255 0.0543056010069225
cg16457614 0.684237256135934
cg00976810 0.922743234738832
cg18999081 0.264294902454374
cg10035583 0.783816236626809
cg24744258 0.938211453744494
cg13674411 0.870010069225927
cg14196998 0.895970421648836
cg20031394 0.915101950912522
cg06476034 0.0238446192573946
cg04591799 0.879010698552548
cg02857405 0.840251101321585
cg15672022 0.467865324103209
cg20782322 0.0296779106356199
cg07557790 0.0945091252359977
cg11702482 0.0866558527375708
cg25991374 0.732281938325991
cg12766770 0.0599760855884203
cg14916754 0.943253618628066
cg04252915 0.894778477029578
cg25763898 0.615719949653871
cg12246863 0.549795154185023
cg19279616 0.137555191944619
cg07928641 0.0289723096286973
cg04007813 0.608900755191945
cg03850711 0.811064191315295
cg12753358 0.172489930774072
cg19071035 0.0439920704845815
cg00258316 0.548204531151667
cg20977229 0.670485966016362
cg07579109 0.919366897419762
cg06005169 0.301872120830711
cg19666293 0.0209307803650094
cg13746518 0.168497356828194
cg25059436 0.0278050346129641
cg17971578 0.207366456891126
ch.2.101965435R 0.030669540591567
cg11651790 0.730174952800503
cg13421019 0.0978757709251101
cg26950531 0.208190623033354
cg02791753 0.227176211453744
cg04494800 0.347079924480806
cg07443954 0.0298241661422278
cg08741156 0.0497630585273756
cg02343439 0.786647577092511
cg07492770 0.0485576463184392
